Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L396W16,L396,16,Step1_Model3_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH2,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH1,Step9_Model3_EQC_CH3,Step10_Model1_EQC_CH3,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQC_CH4,Step15_Model2_EQA_CH4,Step16_Model2_EQC_CH3,Step17_Model3_EQB_CH3,Step18_Model1_EQC_CH2,Step19_Model1_EQC_CH1,Step20_Model3_EQA_CH3,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH1,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH2,Step27_Model1_EQC_CH2,Step28_Model3_EQA_CH3,Step29_Model1_EQB_CH3,Step30_Model1_EQB_CH1,,,,,,,,,69.59,,,,,,44.78,,,,,,,,37.7,,,,32.46,,,,,,,48.44,44.59,60.44,,62.67,,,,,,,,,,37.69,,,,,,,,,,8,88.1,3.8,5,0.7,2.2,0.2,13,612,1,248,162
L396W17,L396,17,Step1_Model3_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH4,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH1,Step9_Model3_EQC_CH3,Step10_Model1_EQC_CH3,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQC_CH1,Step15_Model2_EQA_CH4,Step16_Model2_EQC_CH2,Step17_Model3_EQB_CH2,Step18_Model1_EQC_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQA_CH3,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH1,Step23_Model1_EQA_CH1,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model1_EQC_CH4,Step28_Model3_EQA_CH2,Step29_Model1_EQB_CH4,Step30_Model1_EQB_CH2,,,,,,,,,,,,37.99,37.01,,,,45.8,,,,,,,,,,,,,46.39,63.88,,,,,,,,,,,58.46,,,,52.33,,,5,12,,,,,,,,,83.4,3.5,7.8,3.8,1.3,0.2,40,16,69,0,1341
L396W18,L396,18,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH2,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH4,Step10_Model1_EQC_CH1,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH1,Step13_Model1_EQC_CH2,Step14_Model1_EQC_CH2,Step15_Model2_EQA_CH3,Step16_Model2_EQC_CH1,Step17_Model3_EQB_CH2,Step18_Model1_EQC_CH3,Step19_Model1_EQC_CH2,Step20_Model3_EQA_CH2,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH4,Step27_Model1_EQC_CH2,Step28_Model3_EQA_CH4,Step29_Model1_EQB_CH1,Step30_Model1_EQB_CH1,,,,46.6,,,,,,,,,,,47.36,,,,,,,,,36.2,36.94,,,,,47.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,0.2,4.6,1,0.9,0.5,30,14,6,33,289
L396W19,L396,19,Step1_Model3_EQA_CH4,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH3,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH2,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH1,Step10_Model1_EQC_CH2,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH2,Step13_Model1_EQC_CH1,Step14_Model1_EQC_CH3,Step15_Model2_EQA_CH4,Step16_Model2_EQC_CH1,Step17_Model3_EQB_CH4,Step18_Model1_EQC_CH2,Step19_Model1_EQC_CH4,Step20_Model3_EQA_CH3,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH4,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH1,Step27_Model1_EQC_CH1,Step28_Model3_EQA_CH3,Step29_Model1_EQB_CH3,Step30_Model1_EQB_CH1,,,,,,55.49,,,,,,,,,45.71,,,,,,,37.08,,,,,,,,,,,46.67,,,,61.22,,,,,,,,,,,,,,,,,,,,,,91.5,1.7,4.9,0.8,0.8,0.3,61,108,186,30,14
L396W20,L396,20,Step1_Model3_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH2,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH4,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH1,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH2,Step13_Model1_EQC_CH1,Step14_Model1_EQC_CH1,Step15_Model2_EQA_CH2,Step16_Model2_EQC_CH3,Step17_Model3_EQB_CH4,Step18_Model1_EQC_CH4,Step19_Model1_EQC_CH4,Step20_Model3_EQA_CH3,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH4,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH3,Step27_Model1_EQC_CH4,Step28_Model3_EQA_CH4,Step29_Model1_EQB_CH2,Step30_Model1_EQB_CH4,,,,,,,,61.31,,,55.89,,,,,,,,,,,,,,40.84,57.85,,,,,,,,,,,,,,,36.51,,58.08,,,,,,,,,,,,,,,,93.7,1,2,1.6,1.6,0.1,32,64,21,1,91
L396W21,L396,21,Step1_Model3_EQA_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH1,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH4,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH2,Step13_Model1_EQC_CH4,Step14_Model1_EQC_CH2,Step15_Model2_EQA_CH4,Step16_Model2_EQC_CH2,Step17_Model3_EQB_CH2,Step18_Model1_EQC_CH4,Step19_Model1_EQC_CH1,Step20_Model3_EQA_CH4,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH3,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH2,Step27_Model1_EQC_CH1,Step28_Model3_EQA_CH2,Step29_Model1_EQB_CH1,Step30_Model1_EQB_CH4,,,,,,,,,60.98,59.34,50.7,,48.36,,,,,,,,,,,,33.83,,,,,,57.85,,,,,,,,64.81,,,,,,,,,,,,,,,,,5,,,90.5,7.4,0.4,0.7,0.9,0.1,1,241,39,136,11
L396W22,L396,22,Step1_Model3_EQA_CH1,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH4,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH1,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH1,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQC_CH3,Step15_Model2_EQA_CH4,Step16_Model2_EQC_CH4,Step17_Model3_EQB_CH4,Step18_Model1_EQC_CH3,Step19_Model1_EQC_CH1,Step20_Model3_EQA_CH4,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH3,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model1_EQC_CH2,Step28_Model3_EQA_CH3,Step29_Model1_EQB_CH4,Step30_Model1_EQB_CH4,,44.15,,,,,,,,,,,,,,54.47,,,,,,,,,36.01,60.23,,,,,,,,49.38,,,,,,,34.72,,64.43,,61.45,52.28,,,,,,,,,,,,,83.4,5,8.1,0.3,2.3,0.9,1,88,25,16,729
L396W23,L396,23,Step1_Model3_EQA_CH4,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH1,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH2,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH3,Step10_Model1_EQC_CH1,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQC_CH2,Step15_Model2_EQA_CH1,Step16_Model2_EQC_CH3,Step17_Model3_EQB_CH1,Step18_Model1_EQC_CH2,Step19_Model1_EQC_CH3,Step20_Model3_EQA_CH1,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH4,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model1_EQC_CH4,Step28_Model3_EQA_CH1,Step29_Model1_EQB_CH3,Step30_Model1_EQB_CH2,,,,,,,,,,,55.7,,37,,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,,,,,,,,,,,85.8,5.2,3.9,2.5,2.4,0.2,3,438,42,245,1
L396W24,L396,24,Step1_Model3_EQA_CH3,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH3,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH1,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH1,Step10_Model1_EQC_CH1,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQC_CH3,Step15_Model2_EQA_CH2,Step16_Model2_EQC_CH4,Step17_Model3_EQB_CH1,Step18_Model1_EQC_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQA_CH3,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model1_EQA_CH2,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH4,Step27_Model1_EQC_CH1,Step28_Model3_EQA_CH3,Step29_Model1_EQB_CH2,Step30_Model1_EQB_CH2,32.51,,,,,,,,,,50.56,,,,,,,,,,,,,,,50.76,,,,,,,,,,,,,60.81,,40.71,,61.81,,,68.7,,38,,,,,,,,,,,83.9,7,6.3,0.9,1.8,0.1,9,756,60,0,59
L396W25,L396,25,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH3,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH2,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH4,Step10_Model1_EQC_CH4,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQC_CH4,Step15_Model2_EQA_CH2,Step16_Model2_EQC_CH2,Step17_Model3_EQB_CH2,Step18_Model1_EQC_CH1,Step19_Model1_EQC_CH2,Step20_Model3_EQA_CH1,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH2,Step23_Model1_EQA_CH4,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH1,Step27_Model1_EQC_CH3,Step28_Model3_EQA_CH1,Step29_Model1_EQB_CH3,Step30_Model1_EQB_CH1,,,,,38.83,,,,63.88,,,,,,,,,,,,,,38.91,32.14,43.42,,,,,,,,,,,61.82,,,,62.78,,59.33,44.58,,58.99,,,,,,,,,,,,,,79.5,6.4,7.3,0.5,6.2,0.1,293,842,39,14,19
L397W01,L397,1,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH3,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH3,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH3,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH4,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH1,,,43.84,,42.81,,,,,,,,,35.05,,,,36.76,,,,,,,,,,54.48,,,,,,,47.51,,,,,69.73,,,,,,,,,6,,,,,,,,,,90.4,2,1.3,3.6,2.2,0.5,7,275,164,11,84
L397W02,L397,2,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH3,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH1,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH2,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH3,,,,,,,67.78,,,59.49,,39.81,43.17,,33.05,,,,,,35.99,,,34.7,,,35.61,,,,62.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,1,5.2,0.4,0.5,0.1,98,413,20,25,275
L397W03,L397,3,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH4,Step8_Model2_EQC_CH2,Step9_Model3_EQA_CH1,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH3,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH4,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH4,,,,,,55.42,69.65,,,,,,,,47.51,,,,,,,35.37,,42.7,,,,,55.81,,,,,,43.31,,,,,,37.2,,,,,,,,,,,,,,,,,,87.1,1,3.8,0.6,5.4,2.1,0,524,78,103,57
L397W04,L397,4,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH3,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH4,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH1,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH4,Step30_Model1_EQC_CH1,39.76,,,59.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41,,,,,,,,,68.71,,,,,,,,,,,,,3,,92.8,0.2,1.1,1,4.8,0.1,18,298,11,26,167
L397W05,L397,5,Step1_Model3_EQB_CH4,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH3,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH3,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH1,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH3,,,,,,,,68.68,,64.02,,,,,,,,44.74,41.37,,,,,,,,,55.74,,,,,,,,60.95,,,,,,,,,,,,,,,,,,,,,,,88.7,2.6,4.4,0.5,3.7,0.1,7,865,175,2,131
L397W06,L397,6,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH4,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH3,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH4,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH3,Step16_Model3_EQB_CH3,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH2,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH4,,,,,43.17,,,,,,57.57,,39.85,,,,,,,,,,,32.09,39.15,,,,,,,41.18,,,,,,,,,37.47,,,,,,,,,,,,,,,,,,87.7,2.1,7.1,0.9,1.8,0.4,59,578,2,67,29
L397W07,L397,7,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH2,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH4,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH1,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH2,Step30_Model1_EQC_CH3,33.11,,,,42.85,,,,,68.1,,,38.25,,44.37,,,44.89,,,41.39,,,,40.45,63.63,,,,,,48.3,,,,,59.05,,55.63,,,,,62.08,,54.16,51.82,,,,,,,,,,8,,88.7,2.9,4,2.5,1.9,0,72,122,195,20,70
L397W08,L397,8,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH2,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH3,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH1,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH1,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH1,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH4,Step30_Model1_EQC_CH1,,,44.7,,,53.98,,,,,49.81,,,,,64.4,,,,,,,,,,63.02,,,,,,,,,,60.65,,,,,38.59,,60.28,,56.15,,53.86,,,,,,,,,,,,87.1,3.6,5.4,2.2,1.6,0.1,19,47,542,62,371
L397W09,L397,9,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH2,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH1,,,,,,,67.81,,,,,,,,,,63.13,,,,,,,40.52,,,,64.59,,,,,,,44.6,,,,,,,,61.96,,57.63,,,,,,,12,,11,,,,4,87.1,2.1,6.7,0.5,2.7,0.9,1,693,0,45,110
L397W10,L397,10,Step1_Model3_EQB_CH4,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH2,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH2,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH3,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH4,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH4,,,,,,,,,,,,,,,41.56,63.57,,,,,,,41.12,,,,,,,,,,,,38.36,,58.93,,62.23,,36.39,,55.31,,,,,,,,,,,,,7,,,94.9,1.6,1.9,0.5,1,0.1,146,478,27,167,53
L397W11,L397,11,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH2,Step6_Model1_EQC_CH1,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH1,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH4,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH3,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH3,,,,,47.42,,61.07,,,,,37.78,,,,61.31,60.34,,,,,38.41,36.07,,,,,64.04,,,,,,44.18,,,,59.57,,,,,,,,,,,,,,,,,,,,,87.9,4.5,2.8,2.2,0.9,1.7,140,257,103,344,101
L397W12,L397,12,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH2,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH3,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH4,Step13_Model1_EQB_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH1,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH2,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH4,Step30_Model1_EQC_CH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.01,45.25,,,,,,,,,60.96,,,51.68,,,,,6,,,,,,,95.4,0.3,2,0.6,1.4,0.3,8,367,5,10,365
