Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5
T031_W22,T031,22,Step1_Model1_EQA_CH2,Step2_Model3_EQB_CH4,Step3_Model1_EQC_CH1,Step4_Model2_EQC_CH1,Step5_Model2_EQA_CH4,Step6_Model3_EQC_CH2,Step7_Model3_EQA_CH3,Step8_Model3_EQA_CH4,Step9_Model2_EQC_CH4,Step10_Model2_EQA_CH3,Step11_Model2_EQB_CH1,Step12_Model3_EQC_CH4,Step13_Model2_EQA_CH4,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH4,Step16_Model2_EQA_CH2,Step17_Model3_EQB_CH4,Step18_Model3_EQB_CH4,Step19_Model1_EQB_CH4,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH1,Step22_Model1_EQB_CH2,Step23_Model2_EQB_CH4,Step24_Model1_EQC_CH4,Step25_Model3_EQB_CH4,Step26_Model3_EQA_CH4,Step27_Model3_EQC_CH3,Step28_Model1_EQB_CH3,Step29_Model2_EQC_CH3,Step30_Model2_EQA_CH1,,,,,,,,,,,,,,,36.73285530174213,,43.971056699399014,,,,,33.249506054254354,,,,,50.10917652758815,,,,,,,59.62535974,,,64.62191556410374,,,,,,,,,,,,,,9,,,,,,,,,,,,,
T031_W23,T031,23,Step1_Model1_EQA_CH2,Step2_Model3_EQB_CH4,Step3_Model1_EQC_CH2,Step4_Model2_EQC_CH4,Step5_Model2_EQA_CH1,Step6_Model3_EQC_CH3,Step7_Model3_EQA_CH2,Step8_Model3_EQA_CH2,Step9_Model2_EQC_CH4,Step10_Model2_EQA_CH4,Step11_Model2_EQB_CH4,Step12_Model3_EQC_CH3,Step13_Model2_EQA_CH1,Step14_Model2_EQA_CH1,Step15_Model1_EQC_CH2,Step16_Model2_EQA_CH1,Step17_Model3_EQB_CH4,Step18_Model3_EQB_CH3,Step19_Model1_EQB_CH2,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH3,Step22_Model1_EQB_CH4,Step23_Model2_EQB_CH2,Step24_Model1_EQC_CH4,Step25_Model3_EQB_CH4,Step26_Model3_EQA_CH4,Step27_Model3_EQC_CH3,Step28_Model1_EQB_CH2,Step29_Model2_EQC_CH1,Step30_Model2_EQA_CH4,40.434384075719464,,,,,70.73855064490532,,,,,,,47.11012433359774,,,,,,52.945887694546315,,36.393394085331614,,,45.55775182150645,,58.52557935174917,,,,39.81744774818769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T031_W24,T031,24,Step1_Model1_EQA_CH3,Step2_Model3_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model2_EQC_CH4,Step5_Model2_EQA_CH4,Step6_Model3_EQC_CH3,Step7_Model3_EQA_CH2,Step8_Model3_EQA_CH2,Step9_Model2_EQC_CH2,Step10_Model2_EQA_CH3,Step11_Model2_EQB_CH1,Step12_Model3_EQC_CH2,Step13_Model2_EQA_CH3,Step14_Model2_EQA_CH4,Step15_Model1_EQC_CH1,Step16_Model2_EQA_CH3,Step17_Model3_EQB_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQB_CH1,Step20_Model1_EQB_CH2,Step21_Model3_EQA_CH4,Step22_Model1_EQB_CH2,Step23_Model2_EQB_CH2,Step24_Model1_EQC_CH1,Step25_Model3_EQB_CH2,Step26_Model3_EQA_CH1,Step27_Model3_EQC_CH3,Step28_Model1_EQB_CH3,Step29_Model2_EQC_CH2,Step30_Model2_EQA_CH4,,,,,,,,,,,,,,64.00397191978428,,59.88237463423668,52.013044742888255,,57.00771229988267,,,,,,39.701276590113224,59.486536688261346,,,,,,,,63.48391186230508,51.289184694014985,,,,,,,,,,,37.57459045741606,,,,,,,,,,,,,,,,,,
T031_W25,T031,25,Step1_Model1_EQA_CH2,Step2_Model3_EQB_CH3,Step3_Model1_EQC_CH2,Step4_Model2_EQC_CH1,Step5_Model2_EQA_CH1,Step6_Model3_EQC_CH4,Step7_Model3_EQA_CH4,Step8_Model3_EQA_CH4,Step9_Model2_EQC_CH1,Step10_Model2_EQA_CH3,Step11_Model2_EQB_CH1,Step12_Model3_EQC_CH2,Step13_Model2_EQA_CH4,Step14_Model2_EQA_CH4,Step15_Model1_EQC_CH2,Step16_Model2_EQA_CH1,Step17_Model3_EQB_CH2,Step18_Model3_EQB_CH3,Step19_Model1_EQB_CH4,Step20_Model1_EQB_CH3,Step21_Model3_EQA_CH2,Step22_Model1_EQB_CH4,Step23_Model2_EQB_CH2,Step24_Model1_EQC_CH3,Step25_Model3_EQB_CH1,Step26_Model3_EQA_CH4,Step27_Model3_EQC_CH2,Step28_Model1_EQB_CH2,Step29_Model2_EQC_CH1,Step30_Model2_EQA_CH2,,,,,,,,,65.28000234991705,,36.66218005628996,,,63.72838594993062,,,,,,,,,,,43.71255468507688,,,,,39.864994592275984,,45.62118318002867,,,,,47.03121844876381,,,,,54.37499608283001,,,,43.321263837131916,,,,12,,,,,13,,4,,,,,,,
T032_W01,T032,1,Step1_Model2_EQC_CH1,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH1,Step4_Model2_EQB_CH1,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH2,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH3,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH3,Step12_Model1_EQA_CH4,Step13_Model2_EQC_CH1,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH3,Step19_Model2_EQC_CH4,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH3,Step22_Model1_EQB_CH2,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH2,Step26_Model2_EQA_CH1,Step27_Model2_EQC_CH2,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH3,Step30_Model1_EQB_CH2,,,,,,,,,58.36810668643317,,,,,64.43177639024417,,,,,,,,,57.93062842743731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T032_W02,T032,2,Step1_Model2_EQC_CH3,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH3,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH2,Step9_Model3_EQB_CH2,Step10_Model3_EQC_CH2,Step11_Model3_EQC_CH4,Step12_Model1_EQA_CH1,Step13_Model2_EQC_CH3,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH4,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH3,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH1,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH2,Step30_Model1_EQB_CH3,,,,53.32131648418963,,,,,,,,,,,,,,,63.20967154461516,,,,,,,,,,,,43.32850665326211,,58.50050035588124,66.25433998402622,,,,,,,,,,,,,58.92897822556103,,,,,,,,,,,,,,,,,
T032_W03,T032,3,Step1_Model2_EQC_CH1,Step2_Model1_EQB_CH3,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH3,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH1,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH2,Step11_Model3_EQC_CH3,Step12_Model1_EQA_CH1,Step13_Model2_EQC_CH2,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH3,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH3,Step26_Model2_EQA_CH1,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH1,Step30_Model1_EQB_CH4,,,,,,,,24.92974623,,50.99985521151856,,,,,,,53.79943204607068,,58.34348997033069,,,,,55.59435939185336,,,,,,31.89648747030818,,,,,52.951251025551976,,,46.0572565,,,,56.91424422591762,,32.58316797328383,,,,,,,,,,,,,,,,,,,,
T032_W04,T032,4,Step1_Model2_EQC_CH1,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH2,Step8_Model1_EQB_CH4,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH2,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH4,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH1,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH1,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH3,Step22_Model1_EQB_CH4,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH1,Step27_Model2_EQC_CH1,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH4,Step30_Model1_EQB_CH2,38.697284803745575,,,,,62.03333313541437,,,,,,,47.389953899520236,,,,,,70.72744745,,47.650342822912165,,,,39.76636723,62.32582666,,,,,,,59.669278480831785,,,,53.14686511096863,,48.049826413801625,42.42751026722259,,,,,,,,50.32019911,,,,,,,,,,,,,,,,
T032_W05,T032,5,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH1,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH2,Step5_Model2_EQC_CH2,Step6_Model3_EQB_CH4,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH3,Step10_Model3_EQC_CH2,Step11_Model3_EQC_CH4,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH4,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH1,Step19_Model2_EQC_CH2,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH2,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH2,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH3,Step30_Model1_EQB_CH2,,,,,,,,,,,,,,,,,,34.40814902560543,63.439393479721694,,,39.72201860884883,,,,,,,,,43.48268224150335,,,,,,,,,,56.57406789058497,,,,,,,,,,,,,,,,,,,,,,,
T032_W06,T032,6,Step1_Model2_EQC_CH3,Step2_Model1_EQB_CH2,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH4,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH3,Step10_Model3_EQC_CH3,Step11_Model3_EQC_CH2,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH1,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH4,Step27_Model2_EQC_CH1,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH2,Step30_Model1_EQB_CH2,,,,,62.06740538871646,,,,,,,,,,39.795239458681294,,47.89430745958404,,60.51160246086937,,,,,,,59.43559631313552,,,,,,,,,,,,,,,,56.11363680555825,,,,,56.51583618700063,,,,,,,,,,,,,,,,,
T032_W07,T032,7,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH3,Step3_Model1_EQB_CH3,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH1,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH1,Step10_Model3_EQC_CH4,Step11_Model3_EQC_CH1,Step12_Model1_EQA_CH4,Step13_Model2_EQC_CH3,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH1,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH2,Step18_Model1_EQC_CH1,Step19_Model2_EQC_CH1,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH2,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH3,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH4,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH2,Step30_Model1_EQB_CH3,,,,,,,,,,,,,,,,,,,,35.37523794591375,,30.65588605653312,,,,,,,,,,,59.245449448227994,,,,,,52.08158166692587,,,,60.67316164983356,,,,,52.786912687678544,,,,11,,,,,,,,,,,,
T032_W08,T032,8,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH2,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH2,Step7_Model1_EQC_CH2,Step8_Model1_EQB_CH4,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH2,Step11_Model3_EQC_CH3,Step12_Model1_EQA_CH4,Step13_Model2_EQC_CH2,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH1,Step16_Model2_EQA_CH1,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH3,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH1,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH2,Step26_Model2_EQA_CH1,Step27_Model2_EQC_CH2,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH3,Step30_Model1_EQB_CH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85042263558956,,54.329401911111106,,,44.64006491960347,,,,,35.72609665247341,,,,,,,,,,,,,,,,,,,,
T032_W09,T032,9,Step1_Model2_EQC_CH3,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH2,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH4,Step9_Model3_EQB_CH2,Step10_Model3_EQC_CH4,Step11_Model3_EQC_CH2,Step12_Model1_EQA_CH2,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH2,Step19_Model2_EQC_CH1,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH1,Step22_Model1_EQB_CH3,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH4,Step27_Model2_EQC_CH4,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH1,Step30_Model1_EQB_CH4,,,,,64.06246129446826,,,,,,,,,,,,,,54.62301159376113,,,41.64776833090601,,,,,,70.86356381,,,,,,,,,,31.386077036713726,,,,,65.47662890550816,,,36.557053891038514,,,,,,,,,,,,9,,,,,,
T032_W10,T032,10,Step1_Model2_EQC_CH1,Step2_Model1_EQB_CH1,Step3_Model1_EQB_CH1,Step4_Model2_EQB_CH1,Step5_Model2_EQC_CH2,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH1,Step9_Model3_EQB_CH3,Step10_Model3_EQC_CH3,Step11_Model3_EQC_CH2,Step12_Model1_EQA_CH4,Step13_Model2_EQC_CH1,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH4,Step27_Model2_EQC_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH1,Step30_Model1_EQB_CH1,,,,,,,,,,,,,,57.40909878888948,41.31236470943705,,46.646929,33.26088302692906,,,,,,,42.028379880388705,,,,,,,,,,,62.11060411306054,51.523523821370055,,,,,,,,,,,,,,,,,,,,,,,,,,,
T032_W11,T032,11,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH2,Step6_Model3_EQB_CH3,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH2,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH1,Step12_Model1_EQA_CH1,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH3,Step19_Model2_EQC_CH4,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH4,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH1,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH4,Step30_Model1_EQB_CH4,,,,,69.60666496599511,,,,,,,44.58317093316947,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.154829469765936,,,,,,,56.92500927664033,,,,,,,,12,,,,,,,,,
T032_W12,T032,12,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH1,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH1,Step5_Model2_EQC_CH2,Step6_Model3_EQB_CH2,Step7_Model1_EQC_CH1,Step8_Model1_EQB_CH1,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH3,Step11_Model3_EQC_CH4,Step12_Model1_EQA_CH2,Step13_Model2_EQC_CH1,Step14_Model2_EQA_CH2,Step15_Model2_EQC_CH1,Step16_Model2_EQA_CH3,Step17_Model1_EQA_CH2,Step18_Model1_EQC_CH1,Step19_Model2_EQC_CH4,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH2,Step27_Model2_EQC_CH4,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH3,Step30_Model1_EQB_CH1,,,,,,,,,57.39668000892281,,29.773956978597592,,,,,65.01920276135039,,,,,,,61.32570699673656,44.204312867113075,,,,,,,,,,,,,,50.11544863457359,,41.673659107938704,,,,,,,,45.423716151384184,,,,,,,,,,,,,,,,
T032_W13,T032,13,Step1_Model2_EQC_CH3,Step2_Model1_EQB_CH3,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH1,Step9_Model3_EQB_CH1,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH4,Step12_Model1_EQA_CH1,Step13_Model2_EQC_CH1,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH2,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH1,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH4,Step30_Model1_EQB_CH4,,,,,,,,,,,37.34170980411496,,,,,,,,,38.20374531308439,,,,,,,,,,,,,,,,,57.07786120145804,,,,,,,,,,,,,,,,,,,,,,,,,,,
T032_W14,T032,14,Step1_Model2_EQC_CH1,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH4,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH3,Step7_Model1_EQC_CH3,Step8_Model1_EQB_CH2,Step9_Model3_EQB_CH1,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH1,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH1,Step14_Model2_EQA_CH3,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH3,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH1,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH3,Step22_Model1_EQB_CH3,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH1,Step26_Model2_EQA_CH2,Step27_Model2_EQC_CH4,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH4,Step30_Model1_EQB_CH3,,,,,,,,,,,,,,,,64.91535772994229,,40.94821729,,49.45086650907599,39.98537661106452,,,,,,,,,,37.43181667,,,,,62.29067162352697,,,,,51.43503057665046,59.81287957201561,52.56181561766851,,56.217058874159456,,59.946132051090046,,,,,,,,,11,,,,,,,,
T032_W15,T032,15,Step1_Model2_EQC_CH2,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH2,Step5_Model2_EQC_CH1,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH4,Step9_Model3_EQB_CH1,Step10_Model3_EQC_CH3,Step11_Model3_EQC_CH3,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH3,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH1,Step16_Model2_EQA_CH1,Step17_Model1_EQA_CH2,Step18_Model1_EQC_CH1,Step19_Model2_EQC_CH3,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH4,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH3,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH4,Step28_Model2_EQB_CH3,Step29_Model1_EQC_CH2,Step30_Model1_EQB_CH4,,,,,,,,,,,34.30731309402644,,,,,,,,,,,,,,,,,55.611772234747804,,,,,,,,,,,45.11121213518512,,,,,34.13342045202367,,,,,,,,,,,,,,,,,,,,
T032_W16,T032,16,Step1_Model2_EQC_CH4,Step2_Model1_EQB_CH4,Step3_Model1_EQB_CH4,Step4_Model2_EQB_CH2,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH2,Step7_Model1_EQC_CH2,Step8_Model1_EQB_CH4,Step9_Model3_EQB_CH2,Step10_Model3_EQC_CH4,Step11_Model3_EQC_CH3,Step12_Model1_EQA_CH4,Step13_Model2_EQC_CH4,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model2_EQC_CH2,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH2,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQC_CH3,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH1,Step30_Model1_EQB_CH4,35.204494124588216,,,48.26688011172481,,,,,,,,,,,,70.83974630262661,,,,,,,,,,,,,,,,,,,,,,,,,43.227456883868165,,,46.33527045921982,,,,,,,,,,,,,7,,,,,,,
T032_W17,T032,17,Step1_Model2_EQC_CH2,Step2_Model1_EQB_CH3,Step3_Model1_EQB_CH2,Step4_Model2_EQB_CH2,Step5_Model2_EQC_CH2,Step6_Model3_EQB_CH1,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH3,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH4,Step11_Model3_EQC_CH4,Step12_Model1_EQA_CH2,Step13_Model2_EQC_CH2,Step14_Model2_EQA_CH1,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH1,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH3,Step19_Model2_EQC_CH1,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH3,Step22_Model1_EQB_CH3,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH4,Step25_Model1_EQC_CH3,Step26_Model2_EQA_CH4,Step27_Model2_EQC_CH2,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH4,Step30_Model1_EQB_CH3,,,46.979647334770945,,54.98355654010362,56.52923037019832,,,51.32231052848776,,,43.13022245877753,,,,,,,,,,,,,,,,,,37.85153671332584,,,,,53.34752305647359,,,,42.29127764668421,,,,,,,,,,,,,,,,13,,,,,,,,,
T032_W18,T032,18,Step1_Model2_EQC_CH3,Step2_Model1_EQB_CH1,Step3_Model1_EQB_CH1,Step4_Model2_EQB_CH2,Step5_Model2_EQC_CH4,Step6_Model3_EQB_CH3,Step7_Model1_EQC_CH4,Step8_Model1_EQB_CH1,Step9_Model3_EQB_CH4,Step10_Model3_EQC_CH1,Step11_Model3_EQC_CH1,Step12_Model1_EQA_CH3,Step13_Model2_EQC_CH3,Step14_Model2_EQA_CH3,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH1,Step17_Model1_EQA_CH4,Step18_Model1_EQC_CH1,Step19_Model2_EQC_CH2,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH4,Step22_Model1_EQB_CH1,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH3,Step25_Model1_EQC_CH4,Step26_Model2_EQA_CH3,Step27_Model2_EQC_CH3,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH3,Step30_Model1_EQB_CH4,,,,,,72.24433072303637,,,,,,,,,,,,,,40.053615810006264,,,,,44.65925030847745,,55.858676557866175,,,,,,56.83033395142897,,,,,,,,,,,,,42.82202461718532,58.97285589613751,,,,,,,,,12,,,,,,,,
